Name	Length	EffectiveLength	TPM	NumReads
FBtr0100448	4590	4412.81	1.79642	53.232
FBtr0089290	4681	4503.81	0.0195105	0.590062
FBtr0089288	4037	3859.81	15.4293	399.911
FBtr0100447	4417	4239.81	1.37478	39.1407
FBtr0329933	4663	4485.81	3.41835	102.969
FBtr0336949	2826	2648.81	22.1399	393.8
FBtr0088786	1378	1200.81	80.7584	651.197
FBtr0088785	1869	1691.81	14.1351	160.583
FBtr0303077	607	429.864	0	0
FBtr0339716	615	437.864	0	0
FBtr0085459	600	422.864	65.8554	187
FBtr0070973	1218	1040.81	0.286159	2
FBtr0089252	2767	2589.81	5.48784	95.4375
FBtr0334488	2840	2662.81	0	0
FBtr0334489	2902	2724.81	1.1031	20.1838
FBtr0100600	3804	3626.81	2.88979	70.3787
FBtr0300305	309	132.079	0	0
FBtr0077162	567	389.905	0	0
FBtr0072277	713	535.812	56.698	204
FBtr0344898	1082	904.812	0	0
FBtr0086817	1175	997.812	0	0
FBtr0333271	5146	4968.81	0.739352	24.6691
FBtr0072639	5149	4971.81	0.339391	11.3309
FBtr0340000	824	646.812	1.50127	6.5206
FBtr0087390	427	250.032	286.77	481.479
FBtr0070472	3021	2843.81	0.00157385	0.0300549
FBtr0331752	4499	4321.81	30.5287	885.979
FBtr0070475	3174	2996.81	7.21586	145.21
FBtr0070474	3218	3040.81	0.861526	17.5917
FBtr0302185	2166	1988.81	1.34685	17.9872
FBtr0070471	4805	4627.81	8.77856	272.803
FBtr0112828	2903	2725.81	7.76162	142.069
FBtr0301966	3182	3004.81	0.901316	18.1863
FBtr0070468	3055	2877.81	19.115	369.391
FBtr0070476	2745	2567.81	0	0
FBtr0070470	3110	2932.81	0	0
FBtr0331751	4750	4572.81	0.263296	8.08495
FBtr0070469	4244	4066.81	18.0591	493.174
FBtr0070467	2929	2751.81	0	0
FBtr0331753	5004	4826.81	1.3414	43.4777
FBtr0070466	2847	2669.81	0.00127663	0.0228874
FBtr0070473	3091	2913.81	0	0
FBtr0076265	1575	1397.81	55.5059	521
FBtr0331935	1030	852.812	0	0
FBtr0088237	816	638.812	89.5176	384
FBtr0081705	1363	1185.81	0	0
FBtr0088524	1299	1121.81	74.472	561
FBtr0074540	843	665.812	23.2612	104
FBtr0074494	1357	1179.81	0.378668	3
FBtr0085714	3349	3171.81	117.805	2509.11
FBtr0085713	3440	3262.81	1170.69	25649.8
FBtr0076256	334	157.049	1.89646	2
FBtr0339552	1718	1540.81	11.2696	116.602
FBtr0078950	1533	1355.81	31.1277	283.398
FBtr0070990	1321	1143.81	1.15441	8.86676
FBtr0100409	805	627.812	0.349822	1.47478
FBtr0343330	706	528.812	98.1859	348.658
FBtr0304902	1617	1439.81	0.206859	2
FBtr0304901	2286	2108.81	0	0
FBtr0078872	1228	1050.81	0	0
FBtr0077839	2112	1934.81	11.1301	144.606
FBtr0077837	2331	2153.81	1.27953	18.5058
FBtr0077838	2235	2057.81	7.30502	100.943
FBtr0077836	2325	2147.81	17.538	252.945
FBtr0075133	4018	3840.81	0.325863	8.4044
FBtr0332862	2190	2012.81	7.44263	100.596
FBtr0087988	1754	1576.81	162.797	1723.76
FBtr0087987	1948	1770.81	349.269	4153.19
FBtr0074688	1633	1455.81	50.0212	489
FBtr0086864	3503	3325.81	13.0748	292
FBtr0083361	1283	1105.81	0	0
FBtr0392904	4164	3986.81	6.18312	165.532
FBtr0084588	2385	2207.81	68.5988	1017.02
FBtr0303161	2639	2461.81	39.076	645.973
FBtr0079257	1918	1740.81	18.9912	222
FBtr0307341	906	728.812	0.213913	1.04689
FBtr0084989	527	349.94	0.0324973	0.0763643
FBtr0306309	750	572.812	0.519958	2
FBtr0344570	539	361.905	0	0
FBtr0078090	1219	1041.81	37.0221	259
FBtr0087439	546	368.905	20.9913	52
FBtr0070960	2096	1918.81	0.54327	7
FBtr0302357	2296	2118.81	0	0
FBtr0302356	2428	2250.81	0	0
FBtr0340571	3830	3652.81	0.0119117	0.29218
FBtr0340572	3825	3647.81	0.0697204	1.70782
FBtr0080267	3305	3127.81	0	0
FBtr0077141	787	609.812	0	0
FBtr0306593	981	803.812	0	0
FBtr0081719	1938	1760.81	67.0673	793
FBtr0071549	1655	1477.81	31.9441	317
FBtr0308832	1068	890.812	9.07366	54.2773
FBtr0308833	2043	1865.81	31.9603	400.432
FBtr0074921	2263	2085.81	7.44596	104.291
FBtr0073011	1996	1818.81	0.163754	2
FBtr0112378	450	273.032	0	0
FBtr0342602	1596	1418.81	0	0
FBtr0080326	1217	1039.81	84.7847	592
FBtr0085405	675	497.864	189.041	632
FBtr0339295	331	154.049	0	0
FBtr0300316	205	33.7196	0	0
FBtr0300904	2130	1952.81	0	0
FBtr0081633	2196	2018.81	0	0
FBtr0300905	2052	1874.81	0	0
FBtr0335279	1234	1056.81	0	0
FBtr0335281	1199	1021.81	0.854725	5.86471
FBtr0290216	733	555.812	0	0
FBtr0335280	740	562.812	0	0
FBtr0077120	1711	1533.81	20.1159	207.187
FBtr0081676	887	709.812	0	0
FBtr0076639	2093	1915.81	0.155463	2
FBtr0079280	1148	970.812	0	0
FBtr0304827	5797	5619.81	0	0
FBtr0433494	6405	6227.81	0.000119912	0.00501473
FBtr0333832	6581	6403.81	0.150975	6.49221
FBtr0433497	5654	5476.81	0	0
FBtr0333833	6118	5940.81	0.494443	19.7248
FBtr0433496	5848	5670.81	0	0
FBtr0304826	8410	8232.81	0	0
FBtr0433495	8302	8124.81	2.23909e-05	0.00122162
FBtr0433493	8251	8073.81	0.0754779	4.09211
FBtr0300808	2019	1841.81	0	0
FBtr0300809	4061	3883.81	0.0881849	2.29986
FBtr0301700	4064	3886.81	0.0325695	0.850069
FBtr0072287	5108	4930.81	29.3561	972
FBtr0343633	2816	2638.81	6.25876	110.904
FBtr0074281	2640	2462.81	75.6853	1251.68
FBtr0343632	2730	2552.81	4.00958	68.7333
FBtr0074279	3898	3720.81	41.9886	1049.1
FBtr0074280	3895	3717.81	2.10619	52.5816
FBtr0072238	1035	857.812	0	0
FBtr0308073	1317	1139.81	1.72188	13.1791
FBtr0082360	764	586.812	79.0462	311.48
FBtr0082361	1024	846.812	2.52199	14.341
FBtr0079938	1428	1250.81	2.73833	23
FBtr0077227	1279	1101.81	83.5656	618.279
FBtr0091702	1278	1100.81	2.93843	21.7209
FBtr0074882	2425	2247.81	19.7751	298.489
FBtr0332153	3588	3410.81	2.81704	64.521
FBtr0310476	2042	1864.81	9.33124	116.849
FBtr0100666	2416	2238.81	5.21978	78.4728
FBtr0332726	2033	1855.81	1.81902	22.6684
FBtr0080287	1089	911.812	16.786	102.779
FBtr0309307	5887	5709.81	0.120606	4.62423
FBtr0300898	5037	4859.81	0.0728225	2.37648
FBtr0080024	1050	872.812	7.19949	42.1961
FBtr0077389	2263	2085.81	98.6696	1382
FBtr0290204	1958	1780.81	0	0
FBtr0086689	848	670.812	15.8814	71.5384
FBtr0306636	1574	1396.81	13.8877	130.262
FBtr0086687	1472	1294.81	27.7362	241.159
FBtr0086690	2195	2017.81	0	0
FBtr0086686	1532	1354.81	0	0
FBtr0340359	2225	2047.81	2.54699	35.0241
FBtr0301148	981	803.812	79.3182	428.131
FBtr0086684	908	730.812	0	0
FBtr0306637	2237	2059.81	0.00135723	0.0187728
FBtr0301149	1514	1336.81	0.987752	8.86682
FBtr0086600	1106	928.812	2.31457	14.436
FBtr0331978	1118	940.812	21.4581	135.564
FBtr0078769	621	443.864	4535.71	13519
FBtr0070712	1878	1700.81	0.875577	10
FBtr0343263	1108	930.812	0	0
FBtr0343264	928	750.812	1.99809e-07	1.00739e-06
FBtr0072024	920	742.812	0.20048	0.999999
FBtr0113111	979	801.812	0	0
FBtr0333452	4664	4486.81	0.443162	13.3521
FBtr0333450	3996	3818.81	0.220246	5.64788
FBtr0333451	4043	3865.81	3.0892e-08	8.0193e-07
FBtr0300831	4092	3914.81	0	0
FBtr0076303	1640	1462.81	3.60686	35.4297
FBtr0076302	1655	1477.81	9.04492e-05	0.00089758
FBtr0076301	2049	1871.81	50.9629	640.569
FBtr0077098	1123	945.812	87.6708	556.813
FBtr0070552	1047	869.812	0	0
FBtr0075818	1346	1168.81	27.3933	215
FBtr0088789	1908	1730.81	4.99032	58
FBtr0304960	503	325.973	0	0
FBtr0075249	843	665.812	0	0
FBtr0084104	1804	1626.81	221.054	2414.82
FBtr0336911	2177	1999.81	8.19068	109.991
FBtr0088974	1597	1419.81	25.1632	239.909
FBtr0100360	4963	4785.81	0	0
FBtr0110880	2920	2742.81	0	0
FBtr0334105	2225	2047.81	0	0
FBtr0301185	2946	2768.81	0	0
FBtr0110881	4262	4084.81	3.68214	101
FBtr0336928	1138	960.812	0	0
FBtr0072107	995	817.812	0	0
FBtr0085786	2956	2778.81	15.6845	292.671
FBtr0085785	3082	2904.81	0	0
FBtr0334549	2894	2716.81	1.49804	27.3295
FBtr0334550	3020	2842.81	0	0
FBtr0340191	4545	4367.81	2.18999	64.2325
FBtr0073848	4477	4299.81	65.5539	1892.77
FBtr0078387	3371	3193.81	9.77199	209.576
FBtr0087487	2027	1849.81	16.745	208
FBtr0083735	2688	2510.81	0	0
FBtr0332539	2448	2270.81	0.131159	2
FBtr0077790	977	799.812	0	0
FBtr0331440	941	763.812	0	0
FBtr0331439	971	793.812	0	0
FBtr0082634	1746	1568.81	19.0799	201
FBtr0079612	1320	1142.81	7.03671	54
FBtr0087980	1799	1621.81	0	0
FBtr0087979	1558	1380.81	0	0
FBtr0072044	1063	885.812	0	0
FBtr0343206	1072	894.812	0	0
FBtr0072043	1160	982.812	0	0
FBtr0075225	1132	954.812	0.155967	1
FBtr0112489	446	269.032	9.41014	17
FBtr0339263	740	562.812	0	0
FBtr0301018	2276	2098.81	1.77385	25
FBtr0302526	640	462.864	3.98048	12.372
FBtr0100009	3280	3102.81	4.89548	102
FBtr0089901	2338	2160.81	0	0
FBtr0089902	1803	1625.81	0	0
FBtr0300562	2617	2439.81	6.88067	112.729
FBtr0089900	2125	1947.81	0	0
FBtr0089904	2355	2177.81	0	0
FBtr0301521	2467	2289.81	0.570093	8.76587
FBtr0089905	2568	2390.81	3.70644	59.5048
FBtr0345390	5214	5036.81	0.554288	18.7474
FBtr0331425	3556	3378.81	3.64946	82.8022
FBtr0332155	4408	4230.81	2.24288	63.7204
FBtr0075014	3541	3363.81	0.0765907	1.73004
FBtr0078874	603	425.864	0	0
FBtr0083452	2975	2797.81	14.8293	278.604
FBtr0302317	2262	2084.81	21.886	306.396
FBtr0333248	2543	2365.81	0	0
FBtr0114524	2411	2233.81	0.133332	2
FBtr0273385	6171	5993.81	1.58529	63.8061
FBtr0339307	6637	6459.81	1.19524	51.8471
FBtr0273384	6439	6261.81	5.2641	221.347
FBtr0082117	3807	3629.81	6.28077	153.09
FBtr0082116	6303	6125.81	2.34813	96.5905
FBtr0082118	4671	4493.81	4.45433	134.415
FBtr0085011	1569	1391.81	0	0
FBtr0081174	4145	3967.81	0	0
FBtr0081175	3934	3756.81	0	0
FBtr0303241	4041	3863.81	1.80677	46.8779
FBtr0081176	3893	3715.81	0	0
FBtr0305129	2997	2819.81	11.5819	219.306
FBtr0339156	2994	2816.81	2.15143	40.6945
FBtr0339157	2988	2810.81	0	0
FBtr0071784	2049	1871.81	0	0
FBtr0071785	1989	1811.81	68.4672	833
FBtr0089148	3050	2872.81	2.33106	44.9688
FBtr0089147	2773	2595.81	0	0
FBtr0089150	2762	2584.81	2.43129	42.2003
FBtr0089146	2709	2531.81	0.804129	13.6712
FBtr0308247	2614	2436.81	42.2234	690.915
FBtr0089149	2840	2662.81	2.13886	38.2448
FBtr0302559	2531	2353.81	0	0
FBtr0346506	2597	2419.81	0	0
FBtr0302190	3048	2870.81	2.32011	44.7262
FBtr0086145	3054	2876.81	8.86604	171.274
FBtr0306281	375	198.032	0	0
FBtr0306280	392	215.032	0	0
FBtr0306258	4812	4634.81	1.36623	42.5212
FBtr0073119	3828	3650.81	46.8147	1147.68
FBtr0073120	4106	3928.81	46.4513	1225.49
FBtr0073118	4763	4585.81	68.7445	2116.92
FBtr0337055	3442	3264.81	16.7632	367.505
FBtr0333895	3491	3313.81	72.3321	1609.57
FBtr0337056	4046	3868.81	19.7589	513.321
FBtr0077442	1411	1233.81	6.51771	54
FBtr0076018	1266	1088.81	3.08779	22.5761
FBtr0076017	963	785.812	8.60827	45.4239
FBtr0339781	3357	3179.81	0	0
FBtr0070778	3093	2915.81	0	0
FBtr0344824	2804	2626.81	4.465	78.759
FBtr0345292	830	652.812	157.343	689.739
FBtr0070983	837	659.812	16.2179	71.8561
FBtr0070982	1100	922.812	1.81028	11.2178
FBtr0070981	941	763.812	93.2982	478.53
FBtr0070980	854	676.812	5082.62	23099.7
FBtr0307300	2919	2741.81	13.2064	243.148
FBtr0113024	3030	2852.81	1.40168	26.8517
FBtr0332600	2913	2735.81	0	0
FBtr0083414	2815	2637.81	19.3887	343.432
FBtr0337043	3789	3611.81	0.147095	3.56756
FBtr0077516	1338	1160.81	0	0
FBtr0112524	1274	1096.81	2.18014	16.0571
FBtr0089233	3691	3513.81	3.68947	87.0548
FBtr0334626	3376	3198.81	1.05695	22.7035
FBtr0310651	3526	3348.81	2.4837	55.8521
FBtr0089229	3501	3323.81	25.0179	558.39
FBtr0082920	981	803.812	0	0
FBtr0077386	1734	1556.81	21.6911	226.761
FBtr0071106	2301	2123.81	0	0
FBtr0070937	2201	2023.81	79.0924	1074.87
FBtr0070938	2487	2309.81	101.101	1568.13
FBtr0070397	1267	1089.81	1.36647	10
FBtr0074346	819	641.812	0	0
FBtr0071471	1606	1428.81	0	0
FBtr0330316	1609	1431.81	0	0
FBtr0074918	1253	1075.81	15.5036	112
FBtr0072124	2163	1985.81	22.0475	294
FBtr0071683	1189	1011.81	72.7072	494
FBtr0077403	1061	883.812	0	0
FBtr0113021	1089	911.812	0	0
FBtr0077402	1231	1053.81	0	0
FBtr0077401	1011	833.812	1.4288	8
FBtr0300280	1584	1406.81	0.105856	1
FBtr0346378	3461	3283.81	0	0
FBtr0074809	2896	2718.81	25.0891	458.051
FBtr0335137	3353	3175.81	0.325863	6.94926
FBtr0346141	373	196.032	2.95087	3.88441
FBtr0085611	272	95.0993	36.1975	23.1156
FBtr0074029	585	407.905	0	0
FBtr0075388	1505	1327.81	0.0358022	0.319225
FBtr0343534	2295	2117.81	0.188505	2.68078
FBtr0086001	1762	1584.81	0.187933	2
FBtr0321315	1239	1061.81	0	0
FBtr0333037	2846	2668.81	1.36624	24.4847
FBtr0075724	2737	2559.81	5.70296	98.0298
FBtr0075723	2084	1906.81	0.116014	1.48548
FBtr0342770	3744	3566.81	0.0022116	0.0529708
FBtr0070420	3766	3588.81	103.218	2487.45
FBtr0342771	3838	3660.81	1.56619	38.5009
FBtr0333323	2883	2705.81	0.000293183	0.00532704
FBtr0333322	2930	2752.81	1.64301	30.3714
FBtr0074137	2347	2169.81	2.90008	42.2553
FBtr0074135	2386	2208.81	53.4892	793.368
FBtr0308136	1697	1519.81	0	0
FBtr0080237	698	520.812	0	0
FBtr0300638	3446	3268.81	0.0303717	0.666667
FBtr0073729	466	289.032	70.966	137.735
FBtr0084836	743	565.812	21.8452	83
FBtr0082430	1248	1070.81	1.30238	9.36487
FBtr0335211	1142	964.812	17.8483	115.635
FBtr0076857	1307	1129.81	0.263617	2
FBtr0300424	902	724.812	1.23275	6
FBtr0083860	1793	1615.81	2.24541	24.3633
FBtr0302327	1744	1566.81	126.64	1332.4
FBtr0083861	1877	1699.81	16.8414	192.233
FBtr0083086	1479	1301.81	15.608	136.441
FBtr0334589	2552	2374.81	3.26697	52.0983
FBtr0091874	595	417.864	0.608391	1.70713
FBtr0073935	992	814.812	0	0
FBtr0073300	818	640.812	0	0
FBtr0073299	2460	2282.81	0	0
FBtr0088841	1522	1344.81	4.06939	36.7486
FBtr0088842	1468	1290.81	53.3905	462.782
FBtr0345599	2094	1916.81	0	0
FBtr0070422	1749	1571.81	0.378974	4
FBtr0342772	681	503.864	0	0
FBtr0070421	1547	1369.81	0.108715	1
FBtr0333023	2495	2317.81	0	0
FBtr0075579	1678	1500.81	0.198451	2
FBtr0072248	2815	2637.81	3.62236e-05	0.00064163
FBtr0345620	2931	2753.81	0	0
FBtr0072247	2800	2622.81	0.056742	0.999358
FBtr0072253	1306	1128.81	0	0
FBtr0343432	1090	912.812	29.3658	180
FBtr0073127	1478	1300.81	0.000218154	0.00190558
FBtr0073128	1471	1293.81	0.229983	1.99809
FBtr0079458	1541	1363.81	0	0
FBtr0079460	1595	1417.81	1.131	10.7679
FBtr0079462	1526	1348.81	0	0
FBtr0079461	1505	1327.81	0	0
FBtr0079459	1585	1407.81	0.341896	3.23213
FBtr0081997	1156	978.812	46.5221	305.78
FBtr0081996	1257	1079.81	3.83275	27.7912
FBtr0336761	1233	1055.81	12.1906	86.4293
FBtr0336637	3026	2848.81	0	0
FBtr0300693	1964	1786.81	0	0
FBtr0336636	3290	3112.81	0.334885	7
FBtr0071797	3770	3592.81	0	0
FBtr0336638	1523	1345.81	6.79134e-08	6.13747e-07
FBtr0087382	5033	4855.81	28.4819	928.712
FBtr0339998	5235	5057.81	0.737224	25.0387
FBtr0301478	2790	2612.81	32.1732	564.485
FBtr0089521	2653	2475.81	2.86468	47.6259
FBtr0306351	2221	2043.81	0.548546	7.52841
FBtr0306350	2503	2325.81	1.62072	25.3123
FBtr0330046	2653	2475.81	2.86468	47.6259
FBtr0301477	4782	4604.81	1.53365	47.4228
FBtr0300224	1562	1384.81	0	0
FBtr0114515	1508	1330.81	0	0
FBtr0087406	329	152.049	0	0
FBtr0072888	2130	1952.81	0	0
FBtr0085859	1170	992.812	0.599989	4
FBtr0334894	6412	6234.81	52.6884	2205.91
FBtr0084460	6624	6446.81	4.21469	182.457
FBtr0304567	3987	3809.81	12.9629	331.632
FBtr0070907	2510	2332.81	153.782	2408.99
FBtr0070906	2636	2458.81	0	0
FBtr0305911	1961	1783.81	7.74933	92.8245
FBtr0289953	2161	1983.81	8.09183	107.795
FBtr0305910	2015	1837.81	4.00137	49.3809
FBtr0088312	1656	1478.81	0.317992	3.15776
FBtr0088313	2297	2119.81	0.887411	12.632
FBtr0088311	2351	2173.81	0	0
FBtr0304592	2591	2413.81	0.506528	8.21025
FBtr0088882	1935	1757.81	80.7367	953
FBtr0079894	2382	2204.81	26.895	398.192
FBtr0331635	2356	2178.81	2.14076	31.3211
FBtr0345615	2623	2445.81	5.56394	91.3808
FBtr0071338	3399	3221.81	226.026	4890
FBtr0334508	4486	4308.81	0	0
FBtr0085746	3506	3328.81	0.0447364	1
FBtr0085085	1541	1363.81	40.8903	374.476
FBtr0085084	2075	1897.81	0.511926	6.52394
FBtr0079304	905	727.812	0	0
FBtr0079732	925	747.812	0	0
FBtr0071108	3145	2967.81	0	0
FBtr0340139	3231	3053.81	0	0
FBtr0071107	3426	3248.81	52.4702	1144.69
FBtr0340138	4238	4060.81	2.79748	76.2832
FBtr0309839	4403	4225.81	0	0
FBtr0309836	4378	4200.81	0	0
FBtr0309837	3952	3774.81	6.94604	176.069
FBtr0073144	4107	3929.81	178.18	4701.97
FBtr0309838	4006	3828.81	0.153974	3.95878
FBtr0075152	2917	2739.81	29.2818	538.726
FBtr0300092	607	429.864	0	0
FBtr0073892	1096	918.812	0	0
FBtr0343143	1534	1356.81	0	0
FBtr0332630	1663	1485.81	3.92811	39.192
FBtr0332631	1364	1186.81	50.0096	398.552
FBtr0332632	5997	5819.81	16.5811	647.996
FBtr0301268	1587	1409.81	0.633783	6
FBtr0085909	2020	1842.81	0.404054	5
FBtr0080763	2304	2126.81	20.8659	298
FBtr0086733	1297	1119.81	28.5919	215
FBtr0087262	852	674.812	141.899	643
FBtr0303232	702	524.812	1.41878	5
FBtr0344155	6716	6538.81	7.32014	321.416
FBtr0070316	6065	5887.81	33.303	1316.7
FBtr0344279	6745	6567.81	0.0680223	3
FBtr0076133	3030	2852.81	0	0
FBtr0082259	2901	2723.81	46.4174	849
FBtr0079708	1718	1540.81	36.4983	377.634
FBtr0330181	847	669.812	0	0
FBtr0074894	650	472.864	103.297	328
FBtr0082726	2913	2735.81	2.66055	48.8773
FBtr0331429	2603	2425.81	0	0
FBtr0331428	2948	2770.81	5.36028	99.7342
FBtr0082727	2606	2428.81	4.47992	73.0657
FBtr0301219	3098	2920.81	6.03275	118.323
FBtr0088166	1239	1061.81	0	0
FBtr0310646	1830	1652.81	1.75883	19.5207
FBtr0073730	1370	1192.81	186.082	1490.48
FBtr0079724	633	455.864	11.8582	36.2999
FBtr0346454	899	721.812	1.67986	8.14232
FBtr0100541	611	433.864	6305.15	18369.6
FBtr0343865	1567	1389.81	0	0
FBtr0079324	1294	1116.81	0	0
FBtr0079598	1156	978.812	51.6432	339.44
FBtr0081220	1093	915.812	3.41669e-06	2.10117e-05
FBtr0300823	1159	981.812	2.69362	17.7588
FBtr0081221	1054	876.812	27.2868	160.66
FBtr0310645	979	801.812	14.2052	76.4838
FBtr0081219	1084	906.812	1.16548	7.09694
FBtr0075314	465	288.032	65.1449	126
FBtr0070136	2103	1925.81	18.4165	238.161
FBtr0070137	2193	2015.81	0	0
FBtr0070135	2124	1946.81	1.54577e-05	0.000202078
FBtr0076688	2391	2213.81	27.7566	412.626
FBtr0346546	2609	2431.81	0.683115	11.1551
FBtr0302935	3103	2925.81	11.0756	217.602
FBtr0082329	3115	2937.81	8.53616	168.398
FBtr0344017	5279	5101.81	0	0
FBtr0091678	6366	6188.81	9.16522	380.89
FBtr0344016	5395	5217.81	0.852549	29.8715
FBtr0342985	4422	4244.81	7.35065	209.524
FBtr0071815	4360	4182.81	24.1066	677.1
FBtr0071816	4190	4012.81	0	0
FBtr0071813	4216	4038.81	324.652	8804.83
FBtr0342986	4124	3946.81	0.350788	9.29695
FBtr0071814	4255	4077.81	4.35421	119.23
FBtr0083049	682	504.864	62.5334	212
FBtr0079593	751	573.812	2.49252	9.60414
FBtr0332415	1011	833.812	6.59088	36.903
FBtr0345640	3934	3756.81	0.992794	25.0454
FBtr0077562	3784	3606.81	65.9768	1597.95
FBtr0085387	5031	4853.81	9.77218	318.51
FBtr0085386	4880	4702.81	9.48363	299.49
FBtr0085614	355	178.032	9.43337	11.2775
FBtr0303924	5093	4915.81	0.162057	5.3495
FBtr0303923	5120	4942.81	0.0798554	2.6505
FBtr0300811	4420	4242.81	18.1463	517
FBtr0340626	2866	2688.81	0.144838	2.61513
FBtr0340627	2995	2817.81	0	0
FBtr0340628	2870	2692.81	0.0212845	0.384874
FBtr0087784	1976	1798.81	205.631	2483.84
FBtr0332882	2246	2068.81	0	0
FBtr0339391	1899	1721.81	3.99221	46.1582
FBtr0084095	7188	7010.81	1.22444	57.644
FBtr0343807	7002	6824.81	0	0
FBtr0343805	4551	4373.81	8.68861	255.188
FBtr0343806	4719	4541.81	17.4818	533.168
FBtr0086801	711	533.812	2.15131	7.71153
FBtr0344145	6340	6162.81	0	0
FBtr0100454	3868	3690.81	0.0403486	1
FBtr0082255	6557	6379.81	0	0
FBtr0082256	4226	4048.81	0.110343	3
FBtr0100455	2462	2284.81	0	0
FBtr0088783	1907	1729.81	49.4155	574
FBtr0301333	1977	1799.81	0.00862982	0.104299
FBtr0332689	1974	1796.81	0.0742354	0.895701
FBtr0086107	5316	5138.81	53.7566	1855
FBtr0072159	694	516.812	1.44075	5
FBtr0076218	2574	2396.81	7.76663	125.002
FBtr0076219	2478	2300.81	38.9641	601.998
FBtr0113346	1241	1063.81	0	0
FBtr0100083	570	392.905	0	0
FBtr0079765	644	466.864	0	0
FBtr0071734	1182	1004.81	0	0
FBtr0071191	1056	878.812	12.092	71.3582
FBtr0345988	1286	1108.81	1.29495	9.64185
FBtr0071902	1064	886.812	4.90563	29.213
FBtr0332909	904	726.812	47.0819	229.787
FBtr0078892	1301	1123.81	462.336	3489
FBtr0073061	323	146.065	0	0
FBtr0081973	1959	1781.81	0	0
FBtr0333190	1343	1165.81	0.127739	1
FBtr0072990	764	586.812	35.0211	138
FBtr0076205	2178	2000.81	0.686111	9.21829
FBtr0076204	2232	2054.81	12.0872	166.782
FBtr0081487	2064	1886.81	34.7862	440.743
FBtr0331678	2435	2257.81	1.2042	18.2572
FBtr0086674	751	573.812	206.842	797
FBtr0113686	2779	2601.81	1.77434	31
FBtr0113685	2706	2528.81	0	0
FBtr0072069	2783	2605.81	1.21606	21.2787
FBtr0072067	2762	2584.81	0.423575	7.35205
FBtr0072070	2827	2649.81	16.2582	289.292
FBtr0332926	2655	2477.81	2.5473	42.3836
FBtr0072068	2775	2597.81	4.28504	74.7502
FBtr0072066	2608	2430.81	0.00697441	0.113844
FBtr0087059	1547	1369.81	114.151	1050
FBtr0074966	4094	3916.81	15.7053	413.074
FBtr0333896	4347	4169.81	2.35445	65.9259
FBtr0302288	1725	1547.81	0	0
FBtr0086613	5546	5368.81	0.804397	29
FBtr0091795	4018	3840.81	0.193527	4.99129
FBtr0300891	3895	3717.81	0.617666	15.4202
FBtr0091794	5531	5353.81	0	0
FBtr0091793	5663	5485.81	0.0413811	1.52438
FBtr0300892	5540	5362.81	0.0982946	3.53974
FBtr0091792	3886	3708.81	0	0
FBtr0301734	675	497.864	22.1346	74
FBtr0342889	1080	902.812	5.60814	33.999
FBtr0071618	1141	963.812	12.2065	79.001
FBtr0344856	10063	9885.81	0	0
