Name	Length	EffectiveLength	TPM	NumReads
FBtr0334488	2840	2658.38	2.04051	47.8798
FBtr0334489	2902	2720.38	0	0
FBtr0100600	3804	3622.38	3.37425	107.887
FBtr0300305	309	127.751	0	0
FBtr0077162	567	385.436	0	0
FBtr0072277	713	531.436	55.4275	260
FBtr0344898	1082	900.38	0	0
FBtr0086817	1175	993.38	0	0
FBtr0333271	5146	4964.38	0.820012	35.9321
FBtr0072639	5149	4967.38	0.412082	18.0679
FBtr0340000	824	642.38	1.14233	6.47711
FBtr0087390	427	245.672	101.234	219.523
FBtr0070472	3021	2839.38	0.0496844	1.24521
FBtr0331752	4499	4317.38	18.7851	715.866
FBtr0070475	3174	2992.38	7.35978	194.392
FBtr0070474	3218	3036.38	0.291433	7.81073
FBtr0302185	2166	1984.38	1.6588	29.0546
FBtr0070471	4805	4623.38	6.44321	262.941
FBtr0112828	2903	2721.38	4.78525	114.945
FBtr0301966	3182	3000.38	0.905836	23.9896
FBtr0070468	3055	2873.38	17.0395	432.162
FBtr0070476	2745	2563.38	0	0
FBtr0070470	3110	2928.38	0	0
FBtr0331751	4750	4568.38	1.17169	47.2466
FBtr0070469	4244	4062.38	13.7188	491.919
FBtr0070467	2929	2747.38	0	0
FBtr0331753	5004	4822.38	1.09948	46.8001
FBtr0070466	2847	2665.38	0	0
FBtr0070473	3091	2909.38	0	0
FBtr0076265	1575	1393.38	56.1025	690
FBtr0331935	1030	848.38	0	0
FBtr0088237	816	634.38	102.153	572
FBtr0081705	1363	1181.38	0	0
FBtr0088524	1299	1117.38	86.0815	849
FBtr0074540	843	661.38	24.3243	142
FBtr0074494	1357	1175.38	0.385553	4
FBtr0085714	3349	3167.38	107.083	2993.76
FBtr0085713	3440	3258.38	861.393	24774.2
FBtr0076256	334	152.738	2.22525	3
FBtr0339552	1718	1536.38	9.79831	132.876
FBtr0078950	1533	1351.38	28.0951	335.124
FBtr0070990	1321	1139.38	1.29171	12.9906
FBtr0100409	805	623.38	0	0
FBtr0343330	706	524.436	108.667	503.021
FBtr0304902	1617	1435.38	0.541013	6.85444
FBtr0304901	2286	2104.38	0.169347	3.14556
FBtr0078872	1228	1046.38	0.108271	1
FBtr0077839	2112	1930.38	11.5256	196.383
FBtr0077837	2331	2149.38	1.74596	33.1241
FBtr0077838	2235	2053.38	4.88767e-08	8.85866e-07
FBtr0077836	2325	2143.38	27.4589	519.493
FBtr0075133	4018	3836.38	0.309882	10.4934
FBtr0332862	2190	2008.38	3.86447	68.5066
FBtr0087988	1754	1572.38	171.881	2385.52
FBtr0087987	1948	1766.38	474.779	7402.41
FBtr0074688	1633	1451.38	52.6116	674
FBtr0086864	3503	3321.38	13.61	399
FBtr0083361	1283	1101.38	0	0
FBtr0392904	4164	3982.38	9.19224	323.118
FBtr0084588	2385	2203.38	101.177	1967.74
FBtr0303161	2639	2457.38	9.83829	213.397
FBtr0079257	1918	1736.38	16.1812	248
FBtr0307341	906	724.38	0	0
FBtr0084989	527	345.583	0.274149	0.836249
FBtr0306309	750	568.38	0.537451	2.69634
FBtr0344570	539	357.583	0.0962089	0.303661
FBtr0078090	1219	1037.38	33.9645	311
FBtr0087439	546	364.511	25.4863	82
FBtr0070960	2096	1914.38	0.013853	0.234082
FBtr0302357	2296	2114.38	0	0
FBtr0302356	2428	2246.38	0.341229	6.76592
FBtr0340571	3830	3648.38	0.00538927	0.173551
FBtr0340572	3825	3643.38	0.0256989	0.826449
FBtr0080267	3305	3123.38	0	0
FBtr0077141	787	605.38	0	0
FBtr0306593	981	799.38	0	0
FBtr0081719	1938	1756.38	80.1781	1243
FBtr0071549	1655	1473.38	34.8326	453
FBtr0308832	1068	886.38	11.4447	89.5408
FBtr0308833	2043	1861.38	30.5917	502.616
FBtr0074921	2263	2081.38	2.05987	37.8433
FBtr0073011	1996	1814.38	0.0624417	1
FBtr0112378	450	268.672	0	0
FBtr0342602	1596	1414.38	0	0
FBtr0080326	1217	1035.38	92.899	849
FBtr0085405	675	493.436	182.532	795
FBtr0339295	331	149.738	0	0
FBtr0300316	205	29.4016	0	0
FBtr0300904	2130	1948.38	0	0
FBtr0081633	2196	2014.38	0	0
FBtr0300905	2052	1870.38	0	0
FBtr0335279	1234	1052.38	0	0
FBtr0335281	1199	1017.38	0.111358	1
FBtr0290216	733	551.436	0	0
FBtr0335280	740	558.436	0	0
FBtr0077120	1711	1529.38	17.541	236.792
FBtr0081676	887	705.38	0	0
FBtr0076639	2093	1911.38	0.158315	2.67096
FBtr0079280	1148	966.38	0.234469	2
FBtr0304827	5797	5615.38	0	0
FBtr0433494	6405	6223.38	0.537166	29.5075
FBtr0333832	6581	6399.38	0	0
FBtr0433497	5654	5472.38	0	0
FBtr0333833	6118	5936.38	0	0
FBtr0433496	5848	5666.38	0	0
FBtr0304826	8410	8228.38	4.15528e-08	3.01795e-06
FBtr0433495	8302	8120.38	0.142616	10.2221
FBtr0433493	8251	8069.38	8.16573e-09	5.81611e-07
FBtr0300808	2019	1837.38	0	0
FBtr0300809	4061	3879.38	0	0
FBtr0301700	4064	3882.38	0	0
FBtr0072287	5108	4926.38	28.5855	1243
FBtr0343633	2816	2634.38	0	0
FBtr0074281	2640	2458.38	67.0273	1454.45
FBtr0343632	2730	2548.38	3.34986	75.3509
FBtr0074279	3898	3716.38	37.2215	1220.99
FBtr0074280	3895	3713.38	1.0971	35.9595
FBtr0072238	1035	853.38	0	0
FBtr0308073	1317	1135.38	1.64188	16.4543
FBtr0082360	764	582.38	81.6161	419.546
FBtr0082361	1024	842.38	5.29625e-07	3.93798e-06
FBtr0079938	1428	1246.38	4.18129	46
FBtr0077227	1279	1097.38	90.2724	874.398
FBtr0091702	1278	1096.38	2.69721	26.102
FBtr0074882	2425	2243.38	22.272	441.021
FBtr0332153	3588	3406.38	2.14312	64.4371
FBtr0310476	2042	1860.38	2.94021	48.2812
FBtr0100666	2416	2234.38	7.92626	156.323
FBtr0332726	2033	1851.38	0.791705	12.9377
FBtr0080287	1089	907.38	24.9655	199.952
FBtr0309307	5887	5705.38	0.0595716	3
FBtr0300898	5037	4855.38	0	0
FBtr0080024	1050	868.38	9.39346	72
FBtr0077389	2263	2081.38	101.461	1864
FBtr0290204	1958	1776.38	0	0
FBtr0086689	848	666.38	17.0523	100.3
FBtr0306636	1574	1392.38	19.4572	239.13
FBtr0086687	1472	1290.38	12.9807	147.848
FBtr0086690	2195	2013.38	0	0
FBtr0086686	1532	1350.38	0	0
FBtr0340359	2225	2043.38	4.22815	76.2601
FBtr0301148	981	799.38	87.4131	616.775
FBtr0086684	908	726.38	0	0
FBtr0306637	2237	2055.38	9.15985e-10	1.6618e-08
FBtr0301149	1514	1332.38	1.92909	22.687
FBtr0086600	1106	924.38	0	0
FBtr0331978	1118	936.38	24.924	206
FBtr0078769	621	439.436	4165.25	16156
FBtr0070712	1878	1696.38	0.667851	10
FBtr0343263	1108	926.38	0	0
FBtr0343264	928	746.38	0	0
FBtr0072024	920	738.38	0	0
FBtr0113111	979	797.38	0	0
FBtr0333452	4664	4482.38	0.1696	6.71015
FBtr0333450	3996	3814.38	0.305624	10.2898
FBtr0333451	4043	3861.38	2.67496e-07	9.11711e-06
FBtr0300831	4092	3910.38	0	0
FBtr0076303	1640	1458.38	1.17794	15.1632
FBtr0076302	1655	1473.38	0.00764155	0.0993787
FBtr0076301	2049	1867.38	80.1284	1320.74
FBtr0077098	1123	941.38	93.1742	774.208
FBtr0070552	1047	865.38	0.130917	1
FBtr0075818	1346	1164.38	32.5951	335
FBtr0088789	1908	1726.38	5.51246	84
FBtr0304960	503	321.616	0	0
FBtr0075249	843	661.38	0	0
FBtr0084104	1804	1622.38	237.142	3395.93
FBtr0336911	2177	1995.38	7.00552	123.385
FBtr0088974	1597	1415.38	18.8488	235.479
FBtr0100360	4963	4781.38	0.702379	29.643
FBtr0110880	2920	2738.38	0	0
FBtr0334105	2225	2043.38	0	0
FBtr0301185	2946	2764.38	0	0
FBtr0110881	4262	4080.38	2.14784	77.357
FBtr0336928	1138	956.38	0.23692	2
FBtr0072107	995	813.38	0	0
FBtr0085786	2956	2774.38	20.4499	500.788
FBtr0085785	3082	2900.38	0	0
FBtr0334549	2894	2712.38	1.47075	35.2118
FBtr0334550	3020	2838.38	0	0
FBtr0340191	4545	4363.38	1.03424e-06	3.98329e-05
FBtr0073848	4477	4295.38	60.8484	2307
FBtr0078387	3371	3189.38	8.90446	250.675
FBtr0087487	2027	1845.38	14.7957	241
FBtr0083735	2688	2506.38	0	0
FBtr0332539	2448	2266.38	0.297955	5.96046
FBtr0077790	977	795.38	0	0
FBtr0331440	941	759.38	0	0
FBtr0331439	971	789.38	0	0
FBtr0082634	1746	1564.38	19.5535	270
FBtr0079612	1320	1138.38	6.86696	69
FBtr0087980	1799	1617.38	0	0
FBtr0087979	1558	1376.38	0	0
FBtr0072044	1063	881.38	0	0
FBtr0343206	1072	890.38	0	0
FBtr0072043	1160	978.38	0	0
FBtr0075225	1132	950.38	0	0
FBtr0112489	446	264.672	12.6748	29.6106
FBtr0339263	740	558.436	0.68763	3.38942
FBtr0301018	2276	2094.38	1.40644	26
FBtr0302526	640	458.436	3.31254	13.4041
FBtr0100009	3280	3098.38	6.54517	179
FBtr0089901	2338	2156.38	0	0
FBtr0089902	1803	1621.38	0	0
FBtr0300562	2617	2435.38	4.6991	101.013
FBtr0089900	2125	1943.38	0	0
FBtr0089904	2355	2173.38	0	0
FBtr0301521	2467	2285.38	0.693249	13.9844
FBtr0089905	2568	2386.38	2.61122	55.0022
FBtr0345390	5214	5032.38	0	0
FBtr0331425	3556	3374.38	5.15499	153.539
FBtr0332155	4408	4226.38	5.18594	193.461
FBtr0075014	3541	3359.38	0	0
FBtr0078874	603	421.436	0	0
FBtr0083452	2975	2793.38	12.3939	305.587
FBtr0302317	2262	2080.38	17.9936	330.413
FBtr0333248	2543	2361.38	0	0
FBtr0114524	2411	2229.38	0	0
FBtr0273385	6171	5989.38	0	0
FBtr0339307	6637	6455.38	0.930811	53.0372
FBtr0273384	6439	6257.38	3.5299	194.963
FBtr0082117	3807	3625.38	2.68487	85.916
FBtr0082116	6303	6121.38	0.919594	49.687
FBtr0082118	4671	4489.38	2.50879	99.4139
FBtr0085011	1569	1387.38	0.0816596	1
FBtr0081174	4145	3963.38	0	0
FBtr0081175	3934	3752.38	0	0
FBtr0303241	4041	3859.38	1.67537	57.0723
FBtr0081176	3893	3711.38	0.580122	19.0043
FBtr0305129	2997	2815.38	11.3479	282
FBtr0339156	2994	2812.38	0	0
FBtr0339157	2988	2806.38	0	0
FBtr0071784	2049	1867.38	0	0
FBtr0071785	1989	1807.38	53.8451	859
FBtr0089148	3050	2868.38	1.79196	45.3693
FBtr0089147	2773	2591.38	5.74641e-08	1.31439e-06
FBtr0089150	2762	2580.38	2.76067	62.8774
FBtr0089146	2709	2527.38	2.97827	66.4403
FBtr0308247	2614	2432.38	21.114	453.313
FBtr0089149	2840	2658.38	0	0
FBtr0302559	2531	2349.38	0.0160742	0.333333
FBtr0346506	2597	2415.38	0	0
FBtr0302190	3048	2866.38	2.82411	71.4517
FBtr0086145	3054	2872.38	6.56903	166.548
FBtr0306281	375	193.738	0	0
FBtr0306280	392	210.718	0	0
FBtr0306258	4812	4630.38	2.7268	111.447
FBtr0073119	3828	3646.38	47.2147	1519.62
FBtr0073120	4106	3924.38	94.5194	3274.08
FBtr0073118	4763	4581.38	73.7818	2983.61
FBtr0337055	3442	3260.38	14.8055	426.076
FBtr0333895	3491	3309.38	89.5498	2615.82
FBtr0337056	4046	3864.38	0.00989368	0.33747
FBtr0077442	1411	1229.38	5.71358	62
FBtr0076018	1266	1084.38	3.06044	29.2929
FBtr0076017	963	781.38	11.2668	77.7071
FBtr0339781	3357	3175.38	0	0
FBtr0070778	3093	2911.38	0	0
FBtr0344824	2804	2622.38	0.907249	21
FBtr0345292	830	648.38	14.4674	82.7976
FBtr0070983	837	655.38	9.84022	56.9239
FBtr0070982	1100	918.38	1.71106	13.8703
FBtr0070981	941	759.38	80.2752	538.069
FBtr0070980	854	672.38	5184.32	30768.3
FBtr0307300	2919	2737.38	12.317	297.602
FBtr0113024	3030	2848.38	1.16928	29.3976
FBtr0332600	2913	2731.38	0	0
FBtr0083414	2815	2633.38	19.3398	449.533
FBtr0337043	3789	3607.38	0.454338	14.4667
FBtr0077516	1338	1156.38	0	0
FBtr0112524	1274	1092.38	1.83428	17.6863
FBtr0089233	3691	3509.38	2.14303	66.3827
FBtr0334626	3376	3194.38	0.546023	15.3955
FBtr0310651	3526	3344.38	0.00407183	0.120199
FBtr0089229	3501	3319.38	20.9598	614.102
FBtr0082920	981	799.38	0	0
FBtr0077386	1734	1552.38	22.139	303.356
FBtr0071106	2301	2119.38	0	0
FBtr0070937	2201	2019.38	124.53	2219.68
FBtr0070938	2487	2305.38	63.5023	1292.2
FBtr0070397	1267	1085.38	0.939428	9
FBtr0074346	819	637.38	0	0
FBtr0071471	1606	1424.38	0.0728884	0.916393
FBtr0330316	1609	1427.38	0.00663603	0.0836075
FBtr0074918	1253	1071.38	20.3862	192.786
FBtr0072124	2163	1981.38	21.7927	381.133
FBtr0071683	1189	1007.38	78.6116	699
FBtr0077403	1061	879.38	0.423733	3.28901
FBtr0113021	1089	907.38	0	0
FBtr0077402	1231	1049.38	0	0
FBtr0077401	1011	829.38	0.23372	1.71099
FBtr0300280	1584	1402.38	0.161572	2
FBtr0346378	3461	3279.38	0	0
FBtr0074809	2896	2714.38	35.1068	841.121
FBtr0335137	3353	3171.38	0.495812	13.8791
FBtr0346141	373	191.738	0	0
FBtr0085611	272	90.7904	23.7092	19
FBtr0074029	585	403.436	0	0
FBtr0075388	1505	1323.38	0.0278088	0.324836
FBtr0343534	2295	2113.38	0.143409	2.67516
FBtr0086001	1762	1580.38	0.50181	7
FBtr0321315	1239	1057.38	0	0
FBtr0333037	2846	2664.38	0	0
FBtr0075724	2737	2555.38	2.75647	62.1735
FBtr0075723	2084	1902.38	2.61001	43.8265
FBtr0342770	3744	3562.38	0.0931742	2.92977
FBtr0070420	3766	3584.38	77.0775	2438.59
FBtr0342771	3838	3656.38	1.28527	41.4804
FBtr0333323	2883	2701.38	0.708651	16.8972
FBtr0333322	2930	2748.38	0	0
FBtr0074137	2347	2165.38	2.18954	41.8489
FBtr0074135	2386	2204.38	47.7071	928.254
FBtr0308136	1697	1515.38	0	0
FBtr0080237	698	516.436	0	0
FBtr0300638	3446	3264.38	0.0231372	0.666667
FBtr0073729	466	284.644	63.5954	159.781
FBtr0084836	743	561.38	23.612	117
FBtr0082430	1248	1066.38	0	0
FBtr0335211	1142	960.38	30.5534	259
FBtr0076857	1307	1125.38	0.704696	7
FBtr0300424	902	720.38	1.10088	7
FBtr0083860	1793	1611.38	0	0
FBtr0302327	1744	1562.38	150.13	2070.39
FBtr0083861	1877	1695.38	9.99779	149.613
FBtr0083086	1479	1297.38	21.3557	244.555
FBtr0334589	2552	2370.38	1.26137	26.391
FBtr0091874	595	413.436	0.475656	1.73579
FBtr0073935	992	810.38	0	0
FBtr0073300	818	636.38	0	0
FBtr0073299	2460	2278.38	0	0
FBtr0088841	1522	1340.38	2.86405	33.8848
FBtr0088842	1468	1286.38	61.3143	696.191
FBtr0345599	2094	1912.38	0	0
FBtr0070422	1749	1567.38	0.144563	2
FBtr0342772	681	499.436	0	0
FBtr0070421	1547	1365.38	0.0829754	1
FBtr0333023	2495	2313.38	0.138669	2.83155
FBtr0075579	1678	1496.38	0.239887	3.16845
FBtr0072248	2815	2633.38	0	0
FBtr0345620	2931	2749.38	0	0
FBtr0072247	2800	2618.38	0.173073	4
FBtr0072253	1306	1124.38	0	0
FBtr0343432	1090	908.38	35.9193	288
FBtr0073127	1478	1296.38	0.00110362	0.0126285
FBtr0073128	1471	1289.38	0.526088	5.98737
FBtr0079458	1541	1359.38	0	0
FBtr0079460	1595	1413.38	1.08181	13.4961
FBtr0079462	1526	1344.38	0.087659	1.0402
FBtr0079461	1505	1323.38	0.0891068	1.04086
FBtr0079459	1585	1403.38	0.922152	11.4229
FBtr0081997	1156	974.38	36.4406	313.409
FBtr0081996	1257	1075.38	1.6199	15.3762
FBtr0336761	1233	1051.38	8.53595	79.2153
FBtr0336637	3026	2844.38	0.00704651	0.176913
FBtr0300693	1964	1782.38	0	0
FBtr0336636	3290	3108.38	0	0
FBtr0071797	3770	3588.38	0.152275	4.82309
FBtr0336638	1523	1341.38	0	0
FBtr0087382	5033	4851.38	36.2154	1550.8
FBtr0339998	5235	5053.38	0	0
FBtr0301478	2790	2608.38	22.0008	506.531
FBtr0089521	2653	2471.38	4.17055	90.9768
FBtr0306351	2221	2039.38	1.45717	26.2305
FBtr0306350	2503	2321.38	1.68056	34.4349
FBtr0330046	2653	2471.38	4.17055	90.9768
FBtr0301477	4782	4600.38	0.390348	15.8505
FBtr0300224	1562	1380.38	0	0
FBtr0114515	1508	1326.38	0.117431	1.37483
FBtr0087406	329	147.738	0	0
FBtr0072888	2130	1948.38	0	0
FBtr0085859	1170	988.38	0.22925	2
FBtr0334894	6412	6230.38	49.777	2737.42
FBtr0084460	6624	6442.38	2.1376	121.554
FBtr0304567	3987	3805.38	6.66979	224.031
FBtr0070907	2510	2328.38	121.676	2500.66
FBtr0070906	2636	2454.38	0.338625	7.33598
FBtr0305911	1961	1779.38	14.3048	224.672
FBtr0289953	2161	1979.38	5.99376	104.719
FBtr0305910	2015	1833.38	1.82967	29.6089
FBtr0088312	1656	1474.38	0	0
FBtr0088313	2297	2115.38	0.996674	18.6097
FBtr0088311	2351	2169.38	0	0
FBtr0304592	2591	2409.38	0.7707	16.3903
FBtr0088882	1935	1753.38	88.2628	1366
FBtr0079894	2382	2200.38	24.9591	484.756
FBtr0331635	2356	2174.38	3.13701	60.2071
FBtr0345615	2623	2441.38	4.23319	91.2221
FBtr0071338	3399	3217.38	140.534	3991
FBtr0334508	4486	4304.38	0.131602	5
FBtr0085746	3506	3324.38	0	0
FBtr0085085	1541	1359.38	90.5144	1086.06
FBtr0085084	2075	1893.38	0.654351	10.9357
FBtr0079304	905	723.38	0	0
FBtr0079732	925	743.38	0.152402	1
FBtr0071108	3145	2963.38	9.65088	252.436
FBtr0340139	3231	3049.38	0	0
FBtr0071107	3426	3244.38	39.1274	1120.49
FBtr0340138	4238	4056.38	1.34257	48.0699
FBtr0309839	4403	4221.38	0	0
FBtr0309836	4378	4196.38	0	0
FBtr0309837	3952	3770.38	0.0536262	1.78467
FBtr0073144	4107	3925.38	156.141	5409.99
FBtr0309838	4006	3824.38	1.87285	63.2211
FBtr0075152	2917	2735.38	23.0696	557
FBtr0300092	607	425.436	0	0
FBtr0073892	1096	914.38	0	0
FBtr0343143	1534	1352.38	0	0
FBtr0332630	1663	1481.38	0	0
FBtr0332631	1364	1182.38	49.5487	517.115
FBtr0332632	5997	5815.38	10.1457	520.784
FBtr0301268	1587	1405.38	0.403069	5
FBtr0085909	2020	1838.38	0.369759	6
FBtr0080763	2304	2122.38	27.4374	514
FBtr0086733	1297	1115.38	33.6208	331
FBtr0087262	852	670.38	192.32	1138
FBtr0303232	702	520.436	7.83679	36
FBtr0344155	6716	6534.38	9.91966	572.135
FBtr0070316	6065	5883.38	25.0308	1299.86
FBtr0344279	6745	6563.38	0.0863069	5
FBtr0076133	3030	2848.38	0.397745	10
FBtr0082259	2901	2719.38	45.6191	1095
FBtr0079708	1718	1536.38	15.1167	205
FBtr0330181	847	665.38	0	0
FBtr0074894	650	468.436	123.104	509
FBtr0082726	2913	2731.38	2.94374	70.9706
FBtr0331429	2603	2421.38	1.86428	39.8447
FBtr0331428	2948	2766.38	3.73585	91.2216
FBtr0082727	2606	2424.38	3.38112	72.3534
FBtr0301219	3098	2916.38	5.92845	152.61
FBtr0088166	1239	1057.38	0	0
FBtr0310646	1830	1648.38	1.768	25.7238
FBtr0073730	1370	1188.38	191.552	2009.28
FBtr0079724	633	451.436	12.041	47.9796
FBtr0346454	899	717.38	3.40802	21.5799
FBtr0100541	611	429.436	6947.5	26334.4
FBtr0343865	1567	1385.38	0	0
FBtr0079324	1294	1112.38	0.203695	2
FBtr0079598	1156	974.38	50.462	434
FBtr0081220	1093	911.38	1.93261	15.5468
FBtr0300823	1159	977.38	0	0
FBtr0081221	1054	872.38	19.0298	146.534
FBtr0310645	979	797.38	15.9017	111.919
FBtr0081219	1084	902.38	0	0
FBtr0075314	465	283.672	67.4951	169
FBtr0070136	2103	1921.38	7.38261	125.205
FBtr0070137	2193	2011.38	0	0
FBtr0070135	2124	1942.38	13.5199	231.795
FBtr0076688	2391	2209.38	22.3573	436
FBtr0346546	2609	2427.38	0	0
FBtr0302935	3103	2921.38	14.0312	361.81
FBtr0082329	3115	2933.38	5.91649	153.19
FBtr0344017	5279	5097.38	0.270738	12.1813
FBtr0091678	6366	6184.38	8.74385	477.305
FBtr0344016	5395	5213.38	0	0
FBtr0342985	4422	4240.38	3.76074	140.759
FBtr0071815	4360	4178.38	18.2904	674.571
FBtr0071816	4190	4008.38	1.17191	41.4629
FBtr0071813	4216	4034.38	226.216	8055.6
FBtr0342986	4124	3942.38	0.00486041	0.169133
FBtr0071814	4255	4073.38	1.40173	50.3982
FBtr0083049	682	500.436	65.8791	291
FBtr0079593	751	569.38	0.330017	1.65858
FBtr0332415	1011	829.38	5.63926	41.2832
FBtr0345640	3934	3752.38	3.77643	125.079
FBtr0077562	3784	3602.38	55.4429	1762.92
FBtr0085387	5031	4849.38	8.68727	371.849
FBtr0085386	4880	4698.38	14.351	595.151
FBtr0085614	355	173.738	11.3484	17.4031
FBtr0303924	5093	4911.38	0.0593828	2.57431
FBtr0303923	5120	4938.38	0.147414	6.42569
FBtr0300811	4420	4238.38	17.7756	665
FBtr0340626	2866	2684.38	0.0713097	1.68962
FBtr0340627	2995	2813.38	0	0
FBtr0340628	2870	2688.38	0.0130798	0.310377
FBtr0087784	1976	1794.38	210.285	3330.59
FBtr0332882	2246	2064.38	0	0
FBtr0339391	1899	1717.38	24.6995	374.413
FBtr0084095	7188	7006.38	1.12269	69.4303
FBtr0343807	7002	6820.38	0	0
FBtr0343805	4551	4369.38	3.688	142.235
FBtr0343806	4719	4537.38	17.3117	693.334
FBtr0086801	711	529.436	1.92589	9
FBtr0344145	6340	6158.38	0	0
FBtr0100454	3868	3686.38	0.040877	1.33007
FBtr0082255	6557	6375.38	0	0
FBtr0082256	4226	4044.38	0.064225	2.29273
FBtr0100455	2462	2280.38	0.0187395	0.377193
FBtr0088783	1907	1725.38	47.4741	723
FBtr0301333	1977	1795.38	0	0
FBtr0332689	1974	1792.38	0	0
FBtr0086107	5316	5134.38	48.8752	2215
FBtr0072159	694	512.436	1.54761	7
FBtr0076218	2574	2392.38	0.736751	15.5578
FBtr0076219	2478	2296.38	50.9853	1033.44
FBtr0113346	1241	1059.38	0.106943	1
FBtr0100083	570	388.436	0	0
FBtr0079765	644	462.436	0.244992	1
FBtr0071734	1182	1000.38	0.11325	1
FBtr0071191	1056	874.38	11.2458	86.7934
FBtr0345988	1286	1104.38	1.97031	19.2066
FBtr0071902	1064	882.38	8.7983	68.5254
FBtr0332909	904	722.38	83.8232	534.475
FBtr0078892	1301	1119.38	493.199	4873
FBtr0073061	323	141.738	0	0
FBtr0081973	1959	1777.38	0	0
FBtr0333190	1343	1161.38	0.0975503	1
FBtr0072990	764	582.38	58.7494	302
FBtr0076205	2178	1996.38	2.18953	38.5826
FBtr0076204	2232	2050.38	10.853	196.417
FBtr0081487	2064	1882.38	24.362	404.779
FBtr0331678	2435	2253.38	0.916115	18.2214
FBtr0086674	751	569.38	288.117	1448
FBtr0113686	2779	2597.38	2.05005	47
FBtr0113685	2706	2524.38	0	0
FBtr0072069	2783	2601.38	0	0
FBtr0072067	2762	2580.38	0.0233293	0.531352
FBtr0072070	2827	2645.38	14.056	328.206
FBtr0332926	2655	2473.38	0	0
FBtr0072068	2775	2593.38	0.678645	15.5348
FBtr0072066	2608	2426.38	2.89938	62.0956
FBtr0087059	1547	1365.38	99.4875	1199
FBtr0074966	4094	3912.38	14.0062	483.68
FBtr0333896	4347	4165.38	2.23899	82.3198
FBtr0302288	1725	1543.38	0	0
FBtr0086613	5546	5364.38	1.85851	88
FBtr0091795	4018	3836.38	0.7382	24.9973
FBtr0300891	3895	3713.38	4.94683e-06	0.000162141
FBtr0091794	5531	5349.38	0	0
FBtr0091793	5663	5481.38	0	0
FBtr0300892	5540	5358.38	0	0
FBtr0091792	3886	3704.38	7.84652e-05	0.00256561
FBtr0301734	675	493.436	30.0776	131
FBtr0342889	1080	898.38	10.8295	85.8744
FBtr0071618	1141	959.38	7.92685	67.1256
FBtr0344856	10063	9881.38	0	0
FBtr0329838	8191	8009.38	0	0
