Name	Length	EffectiveLength	TPM	NumReads
FBtr0087987	1948	1770.164	349.370379	4159.142
FBtr0074688	1633	1455.164	49.968093	489.000
FBtr0086864	3503	3325.164	13.057671	292.000
FBtr0083361	1283	1105.164	0.000000	0.000
FBtr0392904	4164	3986.164	6.251282	167.582
FBtr0084588	2385	2207.164	67.845719	1007.073
FBtr0303161	2639	2461.164	39.786384	658.535
FBtr0079257	1918	1740.164	19.055070	223.000
FBtr0307341	906	728.443	0.046350	0.227
FBtr0084989	527	349.650	0.037418	0.088
FBtr0306309	750	572.534	0.779141	3.000
FBtr0344570	539	361.643	0.000000	0.000
FBtr0078090	1219	1041.164	37.132143	260.000
FBtr0087439	546	368.641	20.974723	52.000
FBtr0070960	2096	1918.164	0.200117	2.582
FBtr0302357	2296	2118.164	0.159844	2.277
FBtr0302356	2428	2250.164	0.141515	2.142
FBtr0340571	3830	3652.164	0.040710	1.000
FBtr0340572	3825	3647.164	0.040775	1.000
FBtr0080267	3305	3127.164	0.000000	0.000
FBtr0077141	787	609.514	0.000000	0.000
FBtr0306593	981	803.389	0.000000	0.000
FBtr0081719	1938	1760.164	66.990918	793.000
FBtr0071549	1655	1477.164	32.010633	318.000
FBtr0308832	1068	890.164	9.327962	55.842
FBtr0308833	2043	1865.164	31.003434	388.894
FBtr0074921	2263	2085.164	8.148283	114.264
FBtr0073011	1996	1818.164	0.163566	2.000
FBtr0112378	450	272.711	0.000000	0.000
FBtr0342602	1596	1418.164	0.266472	2.541
FBtr0080326	1217	1039.164	84.918459	593.459
FBtr0085405	675	497.564	188.870335	632.000
FBtr0339295	331	153.819	0.000000	0.000
FBtr0300316	205	33.779	0.000000	0.000
FBtr0300904	2130	1952.164	0.000000	0.000
FBtr0081633	2196	2018.164	0.000000	0.000
FBtr0300905	2052	1874.164	0.000000	0.000
FBtr0335279	1234	1056.164	0.666939	4.737
FBtr0335281	1199	1021.164	0.207801	1.427
FBtr0290216	733	555.540	0.013649	0.051
FBtr0335280	740	562.536	0.013682	0.052
FBtr0077120	1711	1533.164	20.094150	207.187
FBtr0081676	887	709.444	0.000000	0.000
FBtr0076639	2093	1915.164	0.155282	2.000
FBtr0079280	1148	970.164	0.000000	0.000
FBtr0304827	5797	5619.164	0.075633	2.858
FBtr0433494	6405	6227.164	0.103881	4.350
FBtr0333832	6581	6403.164	0.084955	3.658
FBtr0433497	5654	5476.164	0.094346	3.475
FBtr0333833	6118	5940.164	0.095033	3.796
FBtr0433496	5848	5670.164	0.068212	2.601
FBtr0304826	8410	8232.164	0.068004	3.765
FBtr0433495	8302	8124.164	0.069298	3.786
FBtr0433493	8251	8073.164	0.074519	4.046
FBtr0300808	2019	1841.164	0.000000	0.000
FBtr0300809	4061	3883.164	0.071981	1.880
FBtr0301700	4064	3886.164	0.071902	1.879
FBtr0072287	5108	4930.164	29.376059	974.000
FBtr0343633	2816	2638.164	27.289587	484.176
FBtr0074281	2640	2462.164	48.486785	802.869
FBtr0343632	2730	2552.164	2.500534	42.919
FBtr0074279	3898	3720.164	43.914714	1098.693
FBtr0074280	3895	3717.164	3.933972	98.344
FBtr0072238	1035	857.164	0.000000	0.000
FBtr0308073	1317	1139.164	1.310032	10.036
FBtr0082360	764	586.526	81.873043	322.948
FBtr0082361	1024	846.164	1.057152	6.016
FBtr0079938	1428	1250.164	2.735626	23.000
FBtr0077227	1279	1101.164	165.701089	1227.105
FBtr0091702	1278	1100.164	7.419508	54.895
FBtr0074882	2425	2247.164	15.838339	239.358
FBtr0332153	3588	3410.164	3.014149	69.126
FBtr0310476	2042	1864.164	7.270501	91.149
FBtr0100666	2416	2238.164	8.204827	123.500
FBtr0332726	2033	1855.164	4.638113	57.867
FBtr0080287	1089	911.164	16.555269	101.446
FBtr0309307	5887	5709.164	0.118488	4.549
FBtr0300898	5037	4859.164	0.074992	2.451
FBtr0080024	1050	872.164	7.194184	42.197
FBtr0077389	2263	2085.164	98.622920	1383.000
FBtr0290204	1958	1780.164	0.000000	0.000
FBtr0086689	848	670.472	22.523812	101.561
FBtr0306636	1574	1396.164	7.650223	71.831
FBtr0086687	1472	1294.164	34.145996	297.189
FBtr0086690	2195	2017.164	0.692411	9.393
FBtr0086686	1532	1354.164	1.138518	10.368
FBtr0340359	2225	2047.164	1.147600	15.800
FBtr0301148	981	803.389	70.060540	378.532
FBtr0086684	908	730.443	0.461904	2.269
FBtr0306637	2237	2059.164	1.079022	14.943
FBtr0301149	1514	1336.164	1.459276	13.113
FBtr0086600	1106	928.164	5.651520	35.277
FBtr0331978	1118	940.164	18.144369	114.723
FBtr0078769	621	443.605	4537.895028	13538.000
FBtr0070712	1878	1700.164	0.874591	10.000
FBtr0343263	1108	930.164	0.041986	0.263
FBtr0343264	928	750.436	0.048357	0.244
FBtr0072024	920	742.440	0.048662	0.243
FBtr0113111	979	801.390	0.046449	0.250
FBtr0333452	4664	4486.164	0.234658	7.080
FBtr0333450	3996	3818.164	0.143405	3.682
FBtr0333451	4043	3865.164	0.140031	3.640
FBtr0300831	4092	3914.164	0.136684	3.598
FBtr0076303	1640	1462.164	2.406709	23.666
FBtr0076302	1655	1477.164	1.633541	16.228
FBtr0076301	2049	1871.164	50.708055	638.106
FBtr0077098	1123	945.164	87.756095	557.813
FBtr0070552	1047	869.164	0.000000	0.000
FBtr0075818	1346	1168.164	27.367206	215.000
FBtr0088789	1908	1730.164	4.898730	57.000
FBtr0304960	503	325.669	0.000000	0.000
FBtr0075249	843	665.476	0.000000	0.000
FBtr0084104	1804	1626.164	220.825215	2415.000
FBtr0336911	2177	1999.164	8.355456	112.337
FBtr0088974	1597	1419.164	24.989179	238.500
FBtr0100360	4963	4785.164	0.497074	15.996
FBtr0110880	2920	2742.164	0.081068	1.495
FBtr0334105	2225	2047.164	0.169735	2.337
FBtr0301185	2946	2768.164	0.079970	1.489
FBtr0110881	4262	4084.164	2.901071	79.683
FBtr0336928	1138	960.164	0.000000	0.000
FBtr0072107	995	817.378	0.000000	0.000
FBtr0085786	2956	2778.164	13.683136	255.651
FBtr0085785	3082	2904.164	1.176479	22.978
FBtr0334549	2894	2716.164	1.573728	28.747
FBtr0334550	3020	2842.164	0.660470	12.624
FBtr0340191	4545	4367.164	9.494936	278.866
FBtr0073848	4477	4299.164	58.110664	1680.134
FBtr0078387	3371	3193.164	9.754751	209.479
FBtr0087487	2027	1849.164	16.725680	208.000
FBtr0083735	2688	2510.164	0.041570	0.702
FBtr0332539	2448	2270.164	0.046540	0.711
FBtr0077790	977	799.391	0.000000	0.000
FBtr0331440	941	763.435	0.000000	0.000
FBtr0331439	971	793.398	0.000000	0.000
FBtr0082634	1746	1568.164	19.059015	201.000
FBtr0079612	1320	1142.164	7.030094	54.000
FBtr0087980	1799	1621.164	0.025115	0.274
FBtr0087979	1558	1380.164	0.028736	0.267
FBtr0072044	1063	885.164	0.000000	0.000
FBtr0343206	1072	894.164	0.000000	0.000
FBtr0072043	1160	982.164	0.000000	0.000
FBtr0075225	1132	954.164	0.155838	1.000
FBtr0112489	446	268.716	9.340783	16.880
FBtr0339263	740	562.536	0.031634	0.120
FBtr0301018	2276	2098.164	1.771726	25.000
FBtr0302526	640	462.583	4.178786	13.000
FBtr0100009	3280	3102.164	4.937060	103.000
FBtr0089901	2338	2160.164	1.138255	16.536
FBtr0089902	1803	1625.164	0.508411	5.557
FBtr0300562	2617	2439.164	5.657901	92.811
FBtr0089900	2125	1947.164	0.401320	5.255
FBtr0089904	2355	2177.164	0.627823	9.192
FBtr0301521	2467	2289.164	0.922988	14.209
FBtr0089905	2568	2390.164	2.391328	38.439
FBtr0345390	5214	5036.164	0.900274	30.491
FBtr0331425	3556	3378.164	1.909274	43.376
FBtr0332155	4408	4230.164	1.866858	53.110
FBtr0075014	3541	3363.164	1.769512	40.023
FBtr0078874	603	425.616	0.000000	0.000
FBtr0083452	2975	2797.164	15.127471	284.570
FBtr0302317	2262	2084.164	21.576927	302.430
FBtr0333248	2543	2365.164	0.062346	0.992
FBtr0114524	2411	2233.164	0.067138	1.008
FBtr0273385	6171	5993.164	1.924516	77.568
FBtr0339307	6637	6459.164	1.608961	69.892
FBtr0273384	6439	6261.164	4.525098	190.540
FBtr0082117	3807	3629.164	6.136117	149.763
FBtr0082116	6303	6125.164	2.443712	100.663
FBtr0082118	4671	4493.164	4.423578	133.669
FBtr0085011	1569	1391.164	0.000000	0.000
FBtr0081174	4145	3967.164	0.306446	8.176
FBtr0081175	3934	3756.164	0.360153	9.098
FBtr0303241	4041	3863.164	0.699218	18.166
FBtr0081176	3893	3715.164	0.375061	9.371
FBtr0305129	2997	2819.164	8.458822	160.374
FBtr0339156	2994	2816.164	3.220864	61.001
FBtr0339157	2988	2810.164	2.056136	38.859
FBtr0071784	2049	1871.164	1.368822	17.225
FBtr0071785	1989	1811.164	67.056436	816.775
FBtr0089148	3050	2872.164	2.408639	46.525
FBtr0089147	2773	2595.164	2.200510	38.405
FBtr0089150	2762	2584.164	4.349471	75.589
FBtr0089146	2709	2531.164	5.164757	87.917
FBtr0308247	2614	2436.164	32.191187	527.409
FBtr0089149	2840	2662.164	3.136476	56.154
FBtr0302559	2531	2353.164	0.000000	0.000
FBtr0346506	2597	2419.164	0.000000	0.000
FBtr0302190	3048	2870.164	3.540178	68.334
FBtr0086145	3054	2876.164	7.634195	147.666
FBtr0306281	375	197.794	0.000000	0.000
FBtr0306280	392	214.780	0.000000	0.000
FBtr0306258	4812	4634.164	5.387435	167.903
FBtr0073119	3828	3650.164	56.534027	1387.798
FBtr0073120	4106	3928.164	47.673277	1259.414
FBtr0073118	4763	4585.164	63.070927	1944.859
FBtr0337055	3442	3264.164	17.239830	378.450
FBtr0333895	3491	3313.164	65.956099	1469.610
FBtr0337056	4046	3868.164	16.220637	421.965
FBtr0077442	1411	1233.164	6.511316	54.000
FBtr0076018	1266	1088.164	2.816808	20.614
FBtr0076017	963	785.405	8.971296	47.386
FBtr0339781	3357	3179.164	0.476002	10.177
FBtr0070778	3093	2915.164	0.777286	15.239
FBtr0344824	2804	2626.164	2.750862	48.584
FBtr0345292	830	652.483	273.434741	1199.850
FBtr0070983	837	659.480	22.902287	101.574
FBtr0070982	1100	922.164	1.820232	11.289
FBtr0070981	941	763.435	93.321013	479.132
FBtr0070980	854	676.465	4964.037382	22583.154
FBtr0307300	2919	2741.164	12.914973	238.085
FBtr0113024	3030	2852.164	1.152219	22.101
FBtr0332600	2913	2735.164	0.587872	10.814
FBtr0083414	2815	2637.164	18.870379	334.674
FBtr0337043	3789	3611.164	0.466368	11.326
FBtr0077516	1338	1160.164	0.000000	0.000
FBtr0112524	1274	1096.164	2.170967	16.004
FBtr0089233	3691	3513.164	4.768119	112.655
FBtr0334626	3376	3198.164	1.970261	42.377
FBtr0310651	3526	3348.164	10.037965	226.025
FBtr0089229	3501	3323.164	15.389734	343.943
FBtr0082920	981	803.389	0.000000	0.000
FBtr0077386	1734	1556.164	21.594788	226.000
FBtr0071106	2301	2123.164	0.000000	0.000
FBtr0070937	2201	2023.164	90.398359	1229.973
FBtr0070938	2487	2309.164	91.247107	1417.027
FBtr0070397	1267	1089.164	1.365220	10.000
FBtr0074346	819	641.492	0.000000	0.000
FBtr0071471	1606	1428.164	0.000000	0.000
FBtr0330316	1609	1431.164	0.000000	0.000
FBtr0074918	1253	1075.164	15.489561	112.000
FBtr0072124	2163	1985.164	22.021497	294.000
FBtr0071683	1189	1011.164	72.791288	495.000
FBtr0077403	1061	883.164	0.346667	2.059
FBtr0113021	1089	911.164	0.301775	1.849
FBtr0077402	1231	1053.164	0.191181	1.354
FBtr0077401	1011	833.164	0.488600	2.738
FBtr0300280	1584	1406.164	0.105745	1.000
FBtr0346378	3461	3283.164	0.704596	15.557
FBtr0074809	2896	2718.164	23.542243	430.356
FBtr0335137	3353	3175.164	0.893850	19.087
FBtr0346141	373	195.794	2.780109	3.661
FBtr0085611	272	94.857	36.585828	23.339
FBtr0074029	585	407.624	0.000000	0.000
FBtr0075388	1505	1327.164	0.092561	0.826
FBtr0343534	2295	2117.164	0.152677	2.174
FBtr0086001	1762	1584.164	0.187727	2.000
FBtr0321315	1239	1061.164	0.000000	0.000
FBtr0333037	2846	2668.164	2.384403	42.785
FBtr0075724	2737	2559.164	3.752696	64.587
FBtr0075723	2084	1906.164	1.297065	16.627
FBtr0342770	3744	3566.164	12.165019	291.755
FBtr0070420	3766	3588.164	87.995847	2123.433
FBtr0342771	3838	3660.164	4.704895	115.812
FBtr0333323	2883	2705.164	1.211452	22.040
FBtr0333322	2930	2752.164	1.023283	18.940
FBtr0074137	2347	2169.164	5.210368	76.009
FBtr0074135	2386	2208.164	50.572132	751.012
FBtr0308136	1697	1519.164	0.061238	0.626
FBtr0080237	698	520.555	0.000000	0.000
FBtr0300638	3446	3268.164	0.071846	1.579
FBtr0073729	466	288.698	71.084623	138.014
FBtr0084836	743	565.536	21.822983	83.000
FBtr0082430	1248	1070.164	1.892230	13.618
FBtr0335211	1142	964.164	17.177424	111.382
FBtr0076857	1307	1129.164	0.263372	2.000
FBtr0300424	902	724.443	1.231524	6.000
FBtr0083860	1793	1615.164	5.438814	59.078
FBtr0302327	1744	1566.164	126.567487	1333.102
FBtr0083861	1877	1699.164	13.723380	156.820
FBtr0083086	1479	1301.164	15.380847	134.591
FBtr0334589	2552	2374.164	3.378342	53.941
FBtr0091874	595	417.619	2.621216	7.362
FBtr0073935	992	814.382	0.000000	0.000
FBtr0073300	818	640.492	0.000000	0.000
FBtr0073299	2460	2282.164	0.000000	0.000
FBtr0088841	1522	1344.164	2.319266	20.966
FBtr0088842	1468	1290.164	55.275001	479.599
FBtr0345599	2094	1916.164	0.136836	1.763
FBtr0070422	1749	1571.164	0.211676	2.237
FBtr0342772	681	503.563	0.000000	0.000
FBtr0070421	1547	1369.164	0.108603	1.000
FBtr0333023	2495	2317.164	0.058831	0.917
FBtr0075579	1678	1500.164	0.107367	1.083
FBtr0072248	2815	2637.164	0.018781	0.333
FBtr0345620	2931	2753.164	0.018036	0.334
FBtr0072247	2800	2622.164	0.018881	0.333
FBtr0072253	1306	1128.164	0.380972	2.890
FBtr0343432	1090	912.164	28.878154	177.152
FBtr0073127	1478	1300.164	0.114167	0.998
FBtr0073128	1471	1293.164	0.115186	1.002
FBtr0079458	1541	1363.164	0.005807	0.053
FBtr0079460	1595	1417.164	1.114068	10.618
FBtr0079462	1526	1348.164	0.005845	0.053
FBtr0079461	1505	1327.164	0.005900	0.053
FBtr0079459	1585	1407.164	0.340603	3.223
FBtr0081997	1156	978.164	46.184152	303.815
FBtr0081996	1257	1079.164	4.166283	30.237
FBtr0336761	1233	1055.164	12.252821	86.948
FBtr0336637	3026	2848.164	0.057525	1.102
FBtr0300693	1964	1786.164	0.049955	0.600
FBtr0336636	3290	3112.164	0.090713	1.899
FBtr0071797	3770	3592.164	0.073434	1.774
FBtr0336638	1523	1345.164	0.069138	0.625
FBtr0087382	5033	4855.164	25.620821	836.568
FBtr0339998	5235	5057.164	3.504158	119.178
FBtr0301478	2790	2612.164	30.065277	528.165
FBtr0089521	2653	2475.164	6.610287	110.034
FBtr0306351	2221	2043.164	1.133067	15.569
FBtr0306350	2503	2325.164	2.304628	36.038
FBtr0301477	4782	4604.164	1.621038	50.194
FBtr0300224	1562	1384.164	0.023307	0.217
FBtr0114515	1508	1330.164	0.024026	0.215
FBtr0087406	329	151.820	0.000000	0.000
FBtr0072888	2130	1952.164	0.000000	0.000
FBtr0085859	1170	992.164	0.599477	4.000
FBtr0334894	6412	6234.164	48.550928	2035.541
FBtr0084460	6624	6446.164	7.605127	329.695
FBtr0304567	3987	3809.164	13.887657	355.765
FBtr0070907	2510	2332.164	152.898077	2398.089
FBtr0070906	2636	2458.164	0.841509	13.911
FBtr0305911	1961	1783.164	7.346767	88.103
FBtr0289953	2161	1983.164	7.954261	106.087
FBtr0305910	2015	1837.164	4.517079	55.810
FBtr0088312	1656	1478.164	0.372933	3.707
FBtr0088313	2297	2119.164	0.454501	6.477
FBtr0088311	2351	2173.164	0.406380	5.939
FBtr0304592	2591	2413.164	0.485309	7.876
FBtr0088882	1935	1757.164	80.560199	952.000
FBtr0079894	2382	2204.164	22.821617	338.294
FBtr0331635	2356	2178.164	6.222590	91.152
FBtr0345615	2623	2445.164	6.341478	104.280
FBtr0071338	3399	3221.164	225.916032	4894.000
FBtr0334508	4486	4308.164	0.020733	0.601
FBtr0085746	3506	3328.164	0.027102	0.607
FBtr0085085	1541	1363.164	40.781234	373.863
FBtr0085084	2075	1897.164	0.637748	8.137
FBtr0079304	905	727.443	0.000567	0.003
FBtr0079732	925	747.436	0.000000	0.000
FBtr0071108	3145	2967.164	3.258466	65.022
FBtr0340139	3231	3053.164	1.856888	38.128
FBtr0071107	3426	3248.164	48.030660	1049.206
FBtr0340138	4238	4060.164	2.731952	74.597
FBtr0309839	4403	4225.164	1.720594	48.891
FBtr0309836	4378	4200.164	1.875944	52.990
FBtr0309837	3952	3774.164	8.193443	207.965
FBtr0073144	4107	3929.164	168.603734	4455.243
FBtr0309838	4006	3828.164	4.696472	120.911
FBtr0075152	2917	2739.164	29.244537	538.725
FBtr0300092	607	429.614	0.024904	0.072
FBtr0073892	1096	918.164	0.000000	0.000
FBtr0343143	1534	1356.164	0.000000	0.000
FBtr0332630	1663	1485.164	5.099605	50.935
FBtr0332631	1364	1186.164	48.405722	386.141
FBtr0332632	5997	5819.164	16.750259	655.520
FBtr0301268	1587	1409.164	0.633119	6.000
FBtr0085909	2020	1842.164	0.403587	5.000
FBtr0080763	2304	2126.164	20.840849	298.000
FBtr0086733	1297	1119.164	28.698278	216.000
FBtr0087262	852	674.468	142.198385	645.000
FBtr0303232	702	524.554	1.417345	5.000
FBtr0344155	6716	6538.164	8.233834	362.045
FBtr0070316	6065	5887.164	32.341888	1280.488
FBtr0344279	6745	6567.164	0.067927	3.000
FBtr0076133	3030	2852.164	0.000000	0.000
FBtr0082259	2901	2723.164	46.391039	849.595
FBtr0079708	1718	1540.164	36.425566	377.292
FBtr0330181	847	669.473	0.116608	0.525
FBtr0074894	650	472.577	103.038967	327.475
FBtr0082726	2913	2735.164	3.195612	58.782
FBtr0331429	2603	2425.164	1.816780	29.631
FBtr0331428	2948	2770.164	6.052017	112.748
FBtr0082727	2606	2428.164	3.008266	49.125
FBtr0301219	3098	2920.164	4.568269	89.715
FBtr0088166	1239	1061.164	0.000000	0.000
FBtr0310646	1830	1652.164	1.976006	21.956
FBtr0073730	1370	1192.164	185.599035	1488.044
FBtr0079724	633	455.589	11.398462	34.924
FBtr0346454	899	721.443	1.761322	8.546
FBtr0100541	611	433.613	6301.691250	18376.530
FBtr0343865	1567	1389.164	0.000000	0.000
FBtr0079324	1294	1116.164	0.000000	0.000
FBtr0079598	1156	978.164	51.903899	341.441
FBtr0081220	1093	915.164	1.347201	8.292
FBtr0300823	1159	981.164	2.066350	13.635
FBtr0081221	1054	876.164	28.072543	165.414
FBtr0310645	979	801.390	12.522104	67.488
FBtr0081219	1084	906.164	1.669174	10.172
FBtr0075314	465	287.699	65.122054	126.000
FBtr0070136	2103	1925.164	12.959501	167.788
FBtr0070137	2193	2015.164	1.293489	17.530
FBtr0070135	2124	1946.164	4.037272	52.841
FBtr0076688	2391	2213.164	26.496911	394.378
FBtr0346546	2609	2431.164	1.797879	29.395
FBtr0302935	3103	2925.164	10.700352	210.500
FBtr0082329	3115	2937.164	8.884736	175.500
FBtr0344017	5279	5101.164	0.701315	24.059
FBtr0091678	6366	6188.164	8.198170	341.179
FBtr0344016	5395	5217.164	1.251747	43.919
FBtr0342985	4422	4244.164	8.142765	232.417
FBtr0071815	4360	4182.164	22.330296	628.058
FBtr0071816	4190	4012.164	5.374434	145.016
FBtr0071813	4216	4038.164	295.127368	8014.889
FBtr0342986	4124	3946.164	22.440362	595.537
FBtr0071814	4255	4077.164	7.770442	213.063
FBtr0083049	682	504.562	62.476595	212.000
FBtr0079593	751	573.533	2.471259	9.532
FBtr0332415	1011	833.164	6.599879	36.980
FBtr0345640	3934	3756.164	3.894488	98.378
FBtr0077562	3784	3606.164	62.947996	1526.622
FBtr0085387	5031	4853.164	7.624642	248.856
FBtr0085386	4880	4702.164	11.673302	369.144
FBtr0085614	355	177.805	9.428428	11.274
FBtr0303924	5093	4915.164	0.142623	4.714
FBtr0303923	5120	4942.164	0.098852	3.286
FBtr0300811	4420	4242.164	18.192439	519.018
FBtr0340626	2866	2688.164	0.055520	1.004
FBtr0340627	2995	2817.164	0.052410	0.993
FBtr0340628	2870	2692.164	0.055417	1.003
FBtr0087784	1976	1798.164	186.743960	2258.291
FBtr0332882	2246	2068.164	0.749838	10.429
FBtr0339391	1899	1721.164	22.658834	262.279
FBtr0084095	7188	7010.164	1.140892	53.787
FBtr0343807	7002	6824.164	0.525981	24.139
FBtr0343805	4551	4373.164	9.896588	291.062
FBtr0343806	4719	4541.164	15.651917	478.012
FBtr0086801	711	533.551	2.063419	7.404
FBtr0344145	6340	6162.164	0.003255	0.135
FBtr0100454	3868	3690.164	0.040295	1.000
FBtr0082255	6557	6379.164	0.033197	1.424
FBtr0082256	4226	4048.164	0.057882	1.576
FBtr0100455	2462	2284.164	0.000000	0.000
FBtr0088783	1907	1729.164	49.359594	574.000
FBtr0301333	1977	1799.164	0.041322	0.500
FBtr0332689	1974	1796.164	0.041393	0.500
FBtr0086107	5316	5138.164	53.740275	1857.000
FBtr0072159	694	516.557	1.439287	5.000
FBtr0076218	2574	2396.164	5.178608	83.451
FBtr0076219	2478	2300.164	41.602406	643.549
FBtr0113346	1241	1063.164	0.000000	0.000
FBtr0100083	570	392.628	0.000000	0.000
FBtr0079765	644	466.581	0.000000	0.000
FBtr0071734	1182	1004.164	0.000000	0.000
FBtr0071191	1056	878.164	11.731615	69.285
FBtr0345988	1286	1108.164	1.571967	11.715
FBtr0071902	1064	886.164	5.095341	30.366
